action_block_r	action_enter_r	action_recheck_r	association_status	end_return_10m_n	end_return_10m_r	end_return_1m_n	end_return_1m_r	end_return_20m_n	end_return_20m_r	end_return_30m_n	end_return_30m_r	end_return_3m_n	end_return_3m_r	end_return_5m_n	end_return_5m_r	end_return_60m_n	end_return_60m_r	entry_target_n	entry_target_proxy_r	family	field	field_role	missing_pct	n_present	nonentry_avoidance_n	nonentry_avoidance_proxy_r	outcome_n	outcome_target_first_r	type	unique	values
			computed_or_insufficient	351		351		161		110		299		303		57		14		applied_thresholds	applied_thresholds.maximum_spread_bp	policy_coordinate	0.0	351	337		351		numeric	1	"{""max"": 100.0, ""median"": 100.0, ""min"": 100.0, ""q10"": 100.0, ""q90"": 100.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		applied_thresholds	applied_thresholds.maximum_top3_ask_to_bid_ratio	policy_coordinate	0.0	351	337		351		numeric	1	"{""max"": 5.0, ""median"": 5.0, ""min"": 5.0, ""q10"": 5.0, ""q90"": 5.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		applied_thresholds	applied_thresholds.minimum_fillability_score	policy_coordinate	0.0	351	337		351		numeric	1	"{""max"": 15.0, ""median"": 15.0, ""min"": 15.0, ""q10"": 15.0, ""q90"": 15.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		applied_thresholds	applied_thresholds.minimum_micro_net_aggressive_delta_10t	policy_coordinate	0.0	351	337		351		numeric	1	"{""max"": 1.0, ""median"": 1.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 1.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		applied_thresholds	applied_thresholds.minimum_micro_price_change_10t_pct	policy_coordinate	0.0	351	337		351		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			no_observed_value																	label_context	label_context.adverse_pct	outcome_reference_context	100.0	0					categorical	0	{}
			no_observed_value																	label_context	label_context.adverse_price	outcome_reference_context	100.0	0					categorical	0	{}
-0.1334	0.02859	0.11743	computed_or_insufficient	351	0.01515	351	-0.00307	161	0.05674	110	0.11618	299	0.07058	303	0.01906	57	0.26863	14		label_context	label_context.best_ask	outcome_reference_context	0.0	351	337	-0.12442	351	0.13274	numeric	302	"{""max"": 214500.0, ""median"": 15440.0, ""min"": 1161.0, ""q10"": 2855.0, ""q90"": 135000.0}"
-0.13383	0.02859	0.11785	computed_or_insufficient	351	0.01547	351	-0.00297	161	0.05689	110	0.11588	299	0.07055	303	0.01948	57	0.26847	14		label_context	label_context.best_bid	outcome_reference_context	0.0	351	337	-0.12461	351	0.13291	numeric	297	"{""max"": 214000.0, ""median"": 15420.0, ""min"": 1160.0, ""q10"": 2845.0, ""q90"": 134900.0}"
			no_observed_value																	label_context	label_context.broker_order_no	outcome_reference_context	100.0	0					categorical	0	{}
			computed_or_insufficient	351		351		161		110		299		303		57		14		label_context	label_context.broker_route	outcome_reference_context	0.0	351	337		351		categorical	1	"{""SOR"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		label_context	label_context.effective_venue	outcome_reference_context	0.0	351	337		351		categorical	1	"{""KRX"": 351}"
			no_observed_value																	label_context	label_context.entry_conservative_execution_cost_pct	outcome_reference_context	100.0	0					categorical	0	{}
			identity_or_clock																	label_context	label_context.evaluation_attempt_id	outcome_reference_context	0.0	351					categorical	351	"{""aims-21f48c72b14015c9c3ac"": 1, ""aims-420311b2291900a98132"": 1, ""aims-52dfd229d711c9420815"": 1, ""aims-7734d6e3f4c08e1b6424"": 1, ""aims-98a0f156863826d76d45"": 1, ""aims-9a46eecff3fd8aa1691e"": 1, ""aims-c3a8cf9ece7800d550b6"": 1, ""aims-d32984299359412a3ddc"": 1}"
			identity_or_clock																	label_context	label_context.first_watch_epoch	outcome_reference_context	0.0	351					numeric	55	"{""max"": 1790134733.03, ""median"": 1790041979.721, ""min"": 1790035405.843, ""q10"": 1790035668.687, ""q90"": 1790124880.905}"
-0.12881	0.01769	0.11747	computed_or_insufficient	351	0.0281	351	0.00585	161	0.06739	110	0.12844	299	0.07159	303	0.02263	57	0.36792	14		label_context	label_context.first_watch_price	outcome_reference_context	0.0	351	337	-0.14079	351	0.14976	numeric	83	"{""max"": 215000.0, ""median"": 14720.0, ""min"": 1129.0, ""q10"": 2440.0, ""q90"": 128900.0}"
0.14602	0.00878	0.13781	computed_or_insufficient	351	0.01461	351	0.00444	161	0.07967	110	0.14085	299	0.02086	303	0.02016	57	0.08604	14		label_context	label_context.market_data_route	outcome_reference_context	0.0	351	337	0.07829	351	0.06945	categorical	2	"{""krx_nxt_integrated"": 143, ""krx_only"": 208}"
			no_observed_value																	label_context	label_context.position_cycle_id	outcome_reference_context	100.0	0					categorical	0	{}
0.00241	0.05711	-0.02585	computed_or_insufficient	351	-0.24538	351	-0.12061	161	-0.19556	110	-0.09675	299	-0.14113	303	-0.15363	57	-0.37144	14		label_context	label_context.price_delta_since_first_watch_pct	outcome_reference_context	0.0	351	337	0.242	351	-0.25425	numeric	309	"{""max"": 29.1667, ""median"": 3.9174, ""min"": -8.2963, ""q10"": -0.246, ""q90"": 11.5165}"
			no_observed_value																	label_context	label_context.probe_bundle_id	outcome_reference_context	100.0	0					categorical	0	{}
			no_observed_value																	label_context	label_context.recommendation_id	outcome_reference_context	100.0	0					categorical	0	{}
			identity_or_clock																	label_context	label_context.record_id	outcome_reference_context	0.0	351					numeric	88	"{""max"": 47969.0, ""median"": 47072.0, ""min"": 46705.0, ""q10"": 46748.0, ""q90"": 47790.0}"
-0.1334	0.02859	0.11743	computed_or_insufficient	351	0.01515	351	-0.00307	161	0.05674	110	0.11618	299	0.07058	303	0.01906	57	0.26863	14		label_context	label_context.reference_price	outcome_reference_context	0.0	351	337	-0.12442	351	0.13274	numeric	302	"{""max"": 214500.0, ""median"": 15440.0, ""min"": 1161.0, ""q10"": 2855.0, ""q90"": 135000.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		label_context	label_context.reference_price_type	outcome_reference_context	0.0	351	337		351		categorical	1	"{""executable_ask"": 351}"
			identity_or_clock																	label_context	label_context.scanner_promotion_id	outcome_reference_context	0.0	351					categorical	197	"{""SCANPROM-036540-1790045653346"": 5, ""SCANPROM-052690-1790043085683"": 6, ""SCANPROM-052690-1790045373536"": 7, ""SCANPROM-052690-1790046901020"": 8, ""SCANPROM-052690-1790049531854"": 8, ""SCANPROM-052710-1790056250787"": 7, ""SCANPROM-059090-1790038294173"": 5, ""SCANPROM-478340-1790140027564"": 6}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		label_context	label_context.session_bucket	outcome_reference_context	0.0	351	337		351		categorical	1	"{""krx_regular"": 351}"
			identity_or_clock																	label_context	label_context.snapshot_id	outcome_reference_context	0.0	351					categorical	351	"{""aims-3177279c01c101c2b365"": 1, ""aims-38d39315ddb62e7d21d7"": 1, ""aims-61acfe2514b7c7b5289a"": 1, ""aims-650d58ce8b0eb86d70af"": 1, ""aims-790f71f06b3987f2c43f"": 1, ""aims-86e1822e489096293d89"": 1, ""aims-b63c4b229812123925bd"": 1, ""aims-c0c156a3676cd7184ba6"": 1}"
			identity_or_clock																	label_context	label_context.stock_code	outcome_reference_context	0.0	351					categorical	80	"{""007810"": 12, ""036540"": 10, ""052690"": 40, ""052710"": 9, ""059090"": 9, ""232140"": 16, ""321370"": 19, ""478340"": 17}"
			no_observed_value																	label_context	label_context.target_pct	outcome_reference_context	100.0	0					categorical	0	{}
			no_observed_value																	label_context	label_context.target_price	outcome_reference_context	100.0	0					categorical	0	{}
0.06059	-0.01221	-0.05366	computed_or_insufficient	351	-0.07009	351	-0.09491	161	-0.11727	110	0.05636	299	-0.06372	303	0.01609	57	-0.13936	14		label_context	label_context.watch_age_sec	outcome_reference_context	0.0	351	337	0.00282	351	-0.00738	numeric	351	"{""max"": 21569.1454, ""median"": 7040.0059, ""min"": 12.6759, ""q10"": 593.0469, ""q90"": 18179.2434}"
0.15111	-0.03642	-0.13136	computed_or_insufficient	351	-0.06904	351	0.04126	161	0.0707	110	-0.02796	299	0.05707	303	0.00704	57	0.06893	14		liquidity_inputs	liquidity_inputs.fillability_score	derived_machine_input	0.0	351	337	-0.11922	351	0.11398	numeric	38	"{""max"": 100.0, ""median"": 72.0, ""min"": 10.0, ""q10"": 39.0, ""q90"": 100.0}"
-0.04789	0.06423	0.01994	computed_or_insufficient	351	-0.0231	351	-0.16659	161	-0.16877	110	-0.01105	299	-0.08327	303	-0.14109	57	0.09834	14		liquidity_inputs	liquidity_inputs.spread_bp	derived_machine_input	0.0	351	337	0.13617	351	-0.13678	numeric	282	"{""max"": 130.08, ""median"": 12.24, ""min"": 5.03, ""q10"": 6.68, ""q90"": 23.58}"
-0.20999	-0.04095	0.22025	computed_or_insufficient	351	0.12877	351	0.03795	161	-0.02634	110	0.01532	299	0.02608	303	0.08978	57	-0.08342	14		liquidity_inputs	liquidity_inputs.top3_ask_to_bid_ratio	derived_machine_input	0.0	351	337	0.01688	351	0.00797	numeric	351	"{""max"": 31.59633, ""median"": 1.091141, ""min"": 0.003055, ""q10"": 0.221295, ""q90"": 4.757296}"
			derived_decision_output																	machine_core_output	machine_core_output.confidence	derived_decision_output	0.0	351					numeric	1	"{""max"": 100.0, ""median"": 100.0, ""min"": 100.0, ""q10"": 100.0, ""q90"": 100.0}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:clean_continuation_probe_eligible	derived_decision_output	0.0	351					categorical	2	"{""False"": 345, ""True"": 6}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:early_session_structural_edge_floor	derived_decision_output	0.0	351					categorical	2	"{""False"": 317, ""True"": 34}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:liquidity_supportive	derived_decision_output	0.0	351					categorical	2	"{""False"": 192, ""True"": 159}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:micro_positive_price_response	derived_decision_output	0.0	351					categorical	2	"{""False"": 350, ""True"": 1}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:micro_trusted_buy_flow	derived_decision_output	0.0	351					categorical	2	"{""False"": 350, ""True"": 1}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:orderly_pullback_recovery	derived_decision_output	0.0	351					categorical	2	"{""False"": 337, ""True"": 14}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:structural_edge_floor	derived_decision_output	0.0	351					categorical	2	"{""False"": 129, ""True"": 222}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:tape_supportive	derived_decision_output	0.0	351					categorical	2	"{""False"": 207, ""True"": 144}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:trigger_confirmed	derived_decision_output	0.0	351					categorical	2	"{""False"": 283, ""True"": 68}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:trusted_supportive_trigger	derived_decision_output	0.0	351					categorical	2	"{""False"": 283, ""True"": 68}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.contains:volume_confirmed	derived_decision_output	0.0	351					categorical	2	"{""False"": 213, ""True"": 138}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids.length	derived_decision_output	0.0	351					numeric	8	"{""max"": 7.0, ""median"": 2.0, ""min"": 0.0, ""q10"": 1.0, ""q90"": 5.0}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids[0]	derived_decision_output	7.98	323					categorical	5	"{""liquidity_supportive"": 45, ""micro_trusted_buy_flow"": 1, ""structural_edge_floor"": 222, ""tape_supportive"": 42, ""volume_confirmed"": 13}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids[1]	derived_decision_output	35.61	226					categorical	8	"{""clean_continuation_probe_eligible"": 1, ""early_session_structural_edge_floor"": 34, ""liquidity_supportive"": 55, ""micro_positive_price_response"": 1, ""orderly_pullback_recovery"": 12, ""tape_supportive"": 32, ""trusted_supportive_trigger"": 53, ""volume_confirmed"": 38}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids[2]	derived_decision_output	63.82	127					categorical	7	"{""clean_continuation_probe_eligible"": 5, ""liquidity_supportive"": 28, ""orderly_pullback_recovery"": 2, ""tape_supportive"": 2, ""trigger_confirmed"": 53, ""trusted_supportive_trigger"": 11, ""volume_confirmed"": 26}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids[3]	derived_decision_output	75.78	85					categorical	5	"{""liquidity_supportive"": 3, ""tape_supportive"": 53, ""trigger_confirmed"": 11, ""trusted_supportive_trigger"": 4, ""volume_confirmed"": 14}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids[4]	derived_decision_output	83.48	58					categorical	4	"{""liquidity_supportive"": 24, ""tape_supportive"": 11, ""trigger_confirmed"": 4, ""volume_confirmed"": 19}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids[5]	derived_decision_output	92.02	28					categorical	3	"{""liquidity_supportive"": 4, ""tape_supportive"": 4, ""volume_confirmed"": 20}"
			derived_decision_output																	machine_core_output	machine_core_output.opportunity_fact_ids[6]	derived_decision_output	97.72	8					categorical	1	"{""volume_confirmed"": 8}"
			derived_decision_output																	machine_core_output	machine_core_output.preferred_action	derived_decision_output	0.0	351					categorical	3	"{""BLOCK"": 107, ""ENTER_NOW"": 14, ""RECHECK"": 230}"
			derived_decision_output																	machine_core_output	machine_core_output.recheck_reason	derived_decision_output	0.0	351					categorical	4	"{""MICRO_PRICE_RESPONSE_RECHECK"": 126, ""NONE"": 121, ""SETUP_DISCOVERY_RECHECK"": 17, ""TRIGGER_CONFIRMATION_RECHECK"": 87}"
			derived_decision_output																	machine_core_output	machine_core_output.recheck_value_vs_opportunity_decay	derived_decision_output	0.0	351					categorical	3	"{""ENTER_NOW_DOMINANT"": 14, ""NOT_APPLICABLE_BLOCKED"": 107, ""RECHECK_DOMINANT"": 230}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments.length	derived_decision_output	0.0	351					numeric	5	"{""max"": 4.0, ""median"": 2.0, ""min"": 0.0, ""q10"": 1.0, ""q90"": 3.0}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].counterweight_fact_ids.contains:micro_positive_price_response	derived_decision_output	2.85	341					categorical	2	"{""False"": 315, ""True"": 26}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].counterweight_fact_ids.contains:micro_trusted_buy_flow	derived_decision_output	2.85	341					categorical	2	"{""False"": 315, ""True"": 26}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].counterweight_fact_ids.contains:trigger_confirmed	derived_decision_output	2.85	341					categorical	2	"{""False"": 338, ""True"": 3}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].counterweight_fact_ids.length	derived_decision_output	2.85	341					numeric	3	"{""max"": 3.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].counterweight_fact_ids[0]	derived_decision_output	92.59	26					categorical	1	"{""micro_trusted_buy_flow"": 26}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].counterweight_fact_ids[1]	derived_decision_output	92.59	26					categorical	1	"{""micro_positive_price_response"": 26}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].counterweight_fact_ids[2]	derived_decision_output	99.15	3					categorical	1	"{""trigger_confirmed"": 3}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].disposition	derived_decision_output	2.85	341					categorical	2	"{""COMPENSATED"": 26, ""RECHECKABLE"": 315}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].fact_id	derived_decision_output	2.85	341					categorical	10	"{""foreign_institutional_joint_sell"": 13, ""liquidity_adverse"": 13, ""no_supported_setup"": 19, ""program_flow_net_and_delta_sell"": 78, ""supportive_micro_tape_vs_program_net_sell"": 29, ""tape_adverse"": 116, ""trigger_confirmation_missing"": 62, ""volume_confirmation_missing"": 8}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[0].risk_code	derived_decision_output	2.85	341					categorical	3	"{""ADVERSE_TAPE"": 236, ""CONFIRMATION_MISSING"": 92, ""LIQUIDITY_FRAGILE"": 13}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[1].counterweight_fact_ids.length	derived_decision_output	24.5	265					numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[1].disposition	derived_decision_output	24.5	265					categorical	2	"{""BLOCKING"": 4, ""RECHECKABLE"": 261}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[1].fact_id	derived_decision_output	24.5	265					categorical	8	"{""adverse_distribution_no_edge"": 3, ""ask_wall_wide_spread"": 2, ""hard_blocker:large_sell_print_present"": 3, ""liquidity_adverse"": 31, ""no_supported_setup"": 24, ""tape_sample_too_thin"": 3, ""trigger_confirmation_missing"": 189, ""volume_confirmation_missing"": 10}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[1].risk_code	derived_decision_output	24.5	265					categorical	4	"{""CONFIRMATION_MISSING"": 226, ""DISTRIBUTION_RISK"": 3, ""LIQUIDITY_FRAGILE"": 33, ""STRUCTURE_INVALIDATED"": 3}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[2].counterweight_fact_ids.length	derived_decision_output	58.12	147					numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[2].disposition	derived_decision_output	58.12	147					categorical	2	"{""BLOCKING"": 89, ""RECHECKABLE"": 58}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[2].fact_id	derived_decision_output	58.12	147					categorical	6	"{""adverse_distribution_no_edge"": 5, ""ask_wall_wide_spread"": 1, ""blocking_overextension"": 1, ""hard_blocker:failed_structure"": 8, ""hard_blocker:large_sell_print_present"": 90, ""liquidity_adverse"": 42}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[2].risk_code	derived_decision_output	58.12	147					categorical	5	"{""DISTRIBUTION_RISK"": 5, ""LIQUIDITY_FRAGILE"": 41, ""LIQUIDITY_UNUSABLE"": 2, ""OVEREXTENSION_CHASE"": 1, ""STRUCTURE_INVALIDATED"": 98}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[3].counterweight_fact_ids.length	derived_decision_output	93.45	23					numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[3].disposition	derived_decision_output	93.45	23					categorical	2	"{""BLOCKING"": 19, ""RECHECKABLE"": 4}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[3].fact_id	derived_decision_output	93.45	23					categorical	4	"{""hard_blocker:blocking_overextension"": 1, ""hard_blocker:failed_structure"": 2, ""hard_blocker:large_sell_print_present"": 19, ""liquidity_adverse"": 1}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[3].risk_code	derived_decision_output	93.45	23					categorical	2	"{""LIQUIDITY_UNUSABLE"": 1, ""STRUCTURE_INVALIDATED"": 22}"
			derived_decision_output																	machine_core_output	machine_core_output.schema	derived_decision_output	0.0	351					categorical	1	"{""entry_action_counterweight_comparative_adjudication_v2"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_input_semantics.canonical_candle_owner	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""entry_candle_context"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_input_semantics.duplicate_candle_views_omitted	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_input_semantics.forming_bar_volume_is_partial	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_input_semantics.missing_is_not_zero	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			identity_or_clock																	payload	payload.ai_input_semantics.source_timestamp_and_route_are_authoritative	collected_raw_precursor	0.0	351					categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.actual_execution_venue	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""UNKNOWN"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.allowed	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.blocker_evaluation_order.length	collected_raw_precursor	0.0	351	337		351		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.blockers.length	collected_raw_precursor	0.0	351	337		351		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.broker_route_match_state	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""matched"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.broker_route_matches_venue	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.feature_allowed	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.feature_blockers.length	collected_raw_precursor	0.0	351	337		351		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
0.01745	-0.01402	-0.01113	computed_or_insufficient	351	0.07449	351	-0.0492	161	0.18941	110	0.0161	299	0.00781	303	0.0031	57	0.13144	14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.max_source_skew_ms	collected_raw_precursor	0.0	351	337	-0.09135	351	0.08504	numeric	273	"{""max"": 2703.319, ""median"": 43.571, ""min"": 0.0, ""q10"": 0.0, ""q90"": 1320.495}"
0.08261	0.02907	0.06804	computed_or_insufficient	351	0.05669	351	0.11008	161	0.00297	110	0.07453	299	0.08449	303	0.07622	57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources.contains:program	collected_raw_precursor	0.0	351	337	0.15724	351	0.15264	categorical	2	"{""False"": 344, ""True"": 7}"
0.08261	-0.02907	-0.06804	computed_or_insufficient	351	-0.04586	351	-0.09506	161	0.00386	110	-0.04834	299	-0.12547	303	-0.09154	57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources.length	collected_raw_precursor	0.0	351	337	0.15724	351	-0.15264	numeric	2	"{""max"": 1.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			unstable_array_index																	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources[0]	collected_raw_precursor	98.01	7					categorical	1	"{""program"": 7}"
0.12954	0.03666	0.11037	computed_or_insufficient	351	0.04344	351	0.03024	161	0.04337	110		299	0.02269	303	0.06061	57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.position_authority_reconciled	collected_raw_precursor	0.0	351	337	0.06279	351	0.06261	categorical	2	"{""False"": 11, ""True"": 340}"
0.12954	0.03666	0.11037	computed_or_insufficient	351	0.04344	351	0.03024	161	0.04337	110		299	0.02269	303	0.06061	57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.position_reconciled	collected_raw_precursor	0.0	351	337	0.06279	351	0.06261	categorical	2	"{""False"": 11, ""True"": 340}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.position_reconciliation_mode	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""not_required"": 351}"
			no_observed_value																	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.primary_blocker	collected_raw_precursor	100.0	0					categorical	0	{}
			no_observed_value																	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.primary_blocker_category	collected_raw_precursor	100.0	0					categorical	0	{}
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.quality_warnings.length	collected_raw_precursor	0.0	351	337		351		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.schema	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""ai_input_preflight_v1"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.simulation_position_reconciled	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""False"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.source_allowed	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.source_blocker_evaluation_order.length	collected_raw_precursor	0.0	351	337		351		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.source_blockers.length	collected_raw_precursor	0.0	351	337		351		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
0.08261	0.02907	0.06804	computed_or_insufficient	351	0.05669	351	0.11008	161	0.00297	110	0.07453	299	0.08449	303	0.07622	57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.status	collected_raw_precursor	0.0	351	337	0.15724	351	0.15264	categorical	2	"{""fresh_consistent"": 344, ""partial"": 7}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.venue_consistent	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""True"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.broker_route	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""SOR"": 351}"
			computed_or_insufficient	351		351		161		110		299		303		57		14		payload	payload.ai_market_snapshot_v1.broker_route_match_state	collected_raw_precursor	0.0	351	337		351		categorical	1	"{""matched"": 351}"
